User_ID,Session_ID,rep,Key_Pressed,Key_Pressed_Previous,Press_Time,Release_Time,Hold_Time,DD,UD,Characters_Count
Julia21k,1,0,n,a,1738002931.2441735,1738002931.3600194,0.11584591865539551,0.2193148136138916,0.10840940475463867,30
Julia21k,1,0,1,n,1738002931.665352,1738002931.7608302,0.09547805786132812,0.42117857933044434,0.30533266067504883,31
Julia21k,1,0,Key.enter,1,1738002933.4267538,1738002933.5583572,0.13160347938537598,1.761401653289795,1.6659235954284668,32
Julia21k,1,0,.,Key.enter,1738002935.9915388,1738002936.1025543,0.11101555824279785,2.5647850036621094,,33
Julia21k,1,0,t,.,1738002936.551943,1738002936.6470091,0.09506607055664062,0.5604043006896973,0.4493887424468994,34
Julia21k,1,0,i,t,1738002936.8412678,1738002936.9366503,0.0953824520111084,0.2893247604370117,0.1942586898803711,35
Julia21k,1,0,e,i,1738002937.4106905,1738002937.5231864,0.11249589920043945,0.569422721862793,0.47404026985168457,36
Julia21k,1,0,Key.shift,e,1738002941.3324165,1738002941.597707,0.2652904987335205,3.9217259883880615,3.809230089187622,37
Julia21k,1,0,r,Key.shift,1738002941.612715,1738002941.612715,0.0,0.28029847145080566,0.015007972717285156,38
Julia21k,1,0,Key.enter,r,1738002945.40067,1738002945.5246975,0.12402749061584473,3.7879550457000732,3.7879550457000732,39
Julia21k,1,0,.,Key.enter,1738002949.079991,1738002949.1908903,0.11089920997619629,3.679321050643921,,40
Julia21k,1,0,t,.,1738002949.5095675,1738002949.595106,0.08553838729858398,0.42957639694213867,0.3186771869659424,41
Julia21k,1,0,i,t,1738002949.7040145,1738002949.819931,0.11591649055480957,0.19444704055786133,0.10890865325927734,42
Julia21k,1,0,e,i,1738002950.081435,1738002950.161598,0.08016300201416016,0.37742042541503906,0.2615039348602295,43
Julia21k,1,0,R,e,1738002941.4445581,1738002951.0430937,9.598535537719727,-8.636876821517944,-8.717039823532104,44
Julia21k,1,0,Key.shift,R,1738002950.7141678,1738002951.0969362,0.3827683925628662,9.269609689712524,-0.32892584800720215,45
Julia21k,1,0,o,Key.shift,1738002952.5365021,1738002952.6476088,0.11110663414001465,1.8223342895507812,1.439565896987915,46
Julia21k,1,0,a,o,1738002952.9619722,1738002953.1041884,0.14221620559692383,0.42547011375427246,0.3143634796142578,47
Julia21k,1,0,n,a,1738002953.181046,1738002953.308758,0.12771201133728027,0.21907377243041992,0.0768575668334961,48
Julia21k,1,0,l,n,1738002953.9258983,1738002954.048827,0.12292861938476562,0.7448523044586182,0.6171402931213379,49
Julia21k,1,0,Key.enter,l,1738002955.0765743,1738002955.1891189,0.11254453659057617,1.1506760120391846,1.027747392654419,50
Julia21k,1,0,.,Key.enter,1738002956.9139035,1738002957.0103307,0.09642720222473145,1.8373291492462158,,51
Julia21k,1,0,t,.,1738002957.3492699,1738002957.4539816,0.10471177101135254,0.4353663921356201,0.33893918991088867,52
Julia21k,1,0,i,t,1738002957.6075346,1738002957.7190804,0.11154580116271973,0.25826478004455566,0.15355300903320312,53
Julia21k,1,0,e,i,1738002957.922475,1738002958.0173807,0.09490561485290527,0.3149404525756836,0.20339465141296387,54
Julia21k,1,0,R,e,1738002958.69591,1738002958.8395667,0.14365673065185547,0.7734348773956299,0.6785292625427246,55
Julia21k,1,0,Key.shift,R,1738002958.3920052,1738002959.0384567,0.646451473236084,-0.30390477180480957,-0.44756150245666504,56
Julia21k,1,0,0,Key.shift,1738002960.8025286,1738002960.9049122,0.10238361358642578,2.4105234146118164,1.7640719413757324,57
Julia21k,1,0,a,0,1738002964.7873747,1738002964.9159188,0.12854409217834473,3.9848461151123047,3.882462501525879,58
Julia21k,1,0,n,a,1738002965.008374,1738002965.1177375,0.10936355590820312,0.22099924087524414,0.09245514869689941,59
Julia21k,1,0,l,n,1738002966.016938,1738002966.130803,0.11386513710021973,1.0085639953613281,0.899200439453125,60
Julia21k,1,0,Key.enter,l,1738002966.7842443,1738002966.902208,0.11796379089355469,0.7673063278198242,0.6534411907196045,61
Julia21k,1,0,.,Key.enter,1738002968.2940466,1738002968.3903422,0.09629559516906738,1.5098023414611816,,62
Julia21k,1,0,t,.,1738002969.6348157,1738002969.7504337,0.11561799049377441,1.3407690525054932,1.2444734573364258,63
Julia21k,1,0,i,t,1738002970.8060634,1738002970.9016623,0.09559893608093262,1.1712477207183838,1.0556297302246094,64
Julia21k,1,0,e,i,1738002971.1355484,1738002971.2409909,0.10544252395629883,0.3294849395751953,0.2338860034942627,65
Julia21k,1,0,R,e,1738002971.8888674,1738002972.059951,0.17108368873596191,0.7533190250396729,0.647876501083374,66
Julia21k,1,0,Key.shift,R,1738002971.6978352,1738002972.1580942,0.46025896072387695,-0.19103217124938965,-0.36211585998535156,67
Julia21k,1,0,Key.enter,Key.shift,1738002982.1745014,1738002982.2633698,0.08886837959289551,10.47666621208191,10.016407251358032,68
Julia21k,1,0,.,Key.enter,1738002983.9322321,1738002984.039286,0.10705375671386719,1.7577307224273682,,69
Julia21k,1,0,t,.,1738002984.4474366,1738002984.5573573,0.10992074012756348,0.5152044296264648,0.40815067291259766,70
Julia21k,1,0,i,t,1738002984.753043,1738002984.859494,0.10645103454589844,0.3056063652038574,0.19568562507629395,71
Julia21k,1,0,e,i,1738002985.088338,1738002985.2099733,0.12163543701171875,0.3352949619293213,0.22884392738342285,72
Julia21k,1,0,5,e,1738002985.575242,1738002985.6885936,0.11335158348083496,0.4869041442871094,0.3652687072753906,73
Julia21k,1,0,R,5,1738002986.609876,1738002986.7407582,0.13088226318359375,1.0346338748931885,0.9212822914123535,74
Julia21k,1,0,Key.shift,R,1738002986.450811,1738002986.7629235,0.31211256980895996,-0.15906500816345215,-0.2899472713470459,75
Julia21k,1,0,o,Key.shift,1738002987.63489,1738002987.7239766,0.08908653259277344,1.1840791702270508,0.8719666004180908,76
Julia21k,1,0,a,o,1738002989.0431292,1738002989.1595173,0.11638808250427246,1.4082391262054443,1.319152593612671,77
Julia21k,1,0,n,a,1738002989.33646,1738002989.447541,0.11108088493347168,0.2933309078216553,0.1769428253173828,78
Julia21k,1,0,l,n,1738002989.8113291,1738002989.9067662,0.09543704986572266,0.4748690128326416,0.3637881278991699,79
Julia21k,1,0,Key.enter,l,1738002991.6230137,1738002991.726351,0.10333728790283203,1.8116846084594727,1.71624755859375,80
Julia21k,1,1,.,Key.enter,1738002993.9965107,1738002994.0744603,0.07794952392578125,2.3734970092773438,,81
Julia21k,1,1,t,.,1738002994.5241737,1738002994.6195056,0.09533190727233887,0.527662992477417,0.44971346855163574,82
Julia21k,1,1,i,t,1738002994.9338777,1738002995.029209,0.09533119201660156,0.40970396995544434,0.31437206268310547,83
Julia21k,1,1,e,i,1738002995.754255,1738002995.8501728,0.0959177017211914,0.8203773498535156,0.7250461578369141,84
Julia21k,1,1,5,e,1738002996.3870559,1738002996.485477,0.09842109680175781,0.632800817489624,0.5368831157684326,85
Julia21k,1,1,R,5,1738002997.0029705,1738002997.1258478,0.12287735939025879,0.6159145832061768,0.517493486404419,86
Julia21k,1,1,Key.shift,R,1738002996.8734603,1738002997.1308126,0.257352352142334,-0.12951016426086426,-0.25238752365112305,87
Julia21k,1,1,o,Key.shift,1738002998.0607765,1738002998.1670403,0.10626387596130371,1.1873161792755127,0.9299638271331787,88
Julia21k,1,1,a,o,1738002998.4904249,1738002998.6115048,0.12107992172241211,0.42964839935302734,0.32338452339172363,89
Julia21k,1,1,n,a,1738002998.8010635,1738002998.9285674,0.1275038719177246,0.3106386661529541,0.189558744430542,90
Julia21k,1,1,1,n,1738002999.5415752,1738002999.6567636,0.1151883602142334,0.7405116558074951,0.6130077838897705,91
Julia21k,1,1,Key.enter,1,1738003001.6119685,1738003001.6842015,0.07223296165466309,2.0703933238983154,1.955204963684082,92
Julia21k,1,1,.,Key.enter,1738003002.742124,1738003002.8551614,0.1130373477935791,1.1301555633544922,,93
Julia21k,1,1,t,.,1738003003.4114013,1738003003.519396,0.10799479484558105,0.6692771911621094,0.5562398433685303,94
Julia21k,1,1,i,t,1738003003.558137,1738003003.6634393,0.10530233383178711,0.14673566818237305,0.03874087333679199,95
Julia21k,1,1,e,i,1738003003.8944578,1738003003.9957113,0.10125350952148438,0.3363208770751953,0.2310185432434082,96
Julia21k,1,1,Key.shift,e,1738003004.358241,1738003004.697848,0.33960700035095215,0.46378326416015625,0.3625297546386719,97
Julia21k,1,1,5,Key.shift,1738003005.375228,1738003005.4342525,0.05902457237243652,1.0169868469238281,0.677379846572876,98
Julia21k,1,1,R,5,1738003006.619955,1738003006.7352412,0.11528611183166504,1.2447271347045898,1.1857025623321533,99
Julia21k,1,1,Key.shift,R,1738003006.4660425,1738003006.7790477,0.3130052089691162,-0.15391254425048828,-0.2691986560821533,100
Julia21k,1,1,o,Key.shift,1738003007.52654,1738003007.6379108,0.11137080192565918,1.060497522354126,0.7474923133850098,101
Julia21k,1,1,a,o,1738003007.9186537,1738003008.044009,0.12535524368286133,0.39211368560791016,0.280742883682251,102
Julia21k,1,1,n,a,1738003008.0309803,1738003008.1564684,0.1254880428314209,0.11232662200927734,-0.013028621673583984,103
Julia21k,1,1,l,n,1738003008.383752,1738003008.4771576,0.09340548515319824,0.3527717590332031,0.22728371620178223,104
Julia21k,1,1,Key.enter,l,1738003009.2438388,1738003009.3311398,0.08730101585388184,0.8600866794586182,0.7666811943054199,105
Julia21k,1,2,.,Key.enter,1738003010.4821732,1738003010.5788798,0.09670662879943848,1.2383344173431396,,106
Julia21k,1,2,t,.,1738003011.0748289,1738003011.1706388,0.0958099365234375,0.5926556587219238,0.49594902992248535,107
Julia21k,1,2,i,t,1738003011.2239847,1738003011.3356063,0.11162161827087402,0.149155855178833,0.05334591865539551,108
Julia21k,1,2,e,i,1738003011.521453,1738003011.6150272,0.09357428550720215,0.2974681854248047,0.18584656715393066,109
Julia21k,1,2,5,e,1738003012.099514,1738003012.188174,0.08866000175476074,0.5780611038208008,0.48448681831359863,110
Julia21k,1,2,R,5,1738003012.929291,1738003013.0699477,0.1406567096710205,0.8297770023345947,0.741117000579834,111
Julia21k,1,2,Key.shift,R,1738003012.6488848,1738003013.0894186,0.4405338764190674,-0.28040623664855957,-0.4210629463195801,112
Julia21k,1,2,o,Key.shift,1738003013.9420383,1738003014.0372787,0.09524035453796387,1.2931535243988037,0.8526196479797363,113
Julia21k,1,2,a,o,1738003014.2164826,1738003014.3425224,0.12603974342346191,0.2744443416595459,0.17920398712158203,114
Julia21k,1,2,n,a,1738003014.3980682,1738003014.5090714,0.11100316047668457,0.18158555030822754,0.055545806884765625,115
Julia21k,1,2,l,n,1738003014.8665862,1738003014.9738352,0.10724902153015137,0.4685180187225342,0.3575148582458496,116
Julia21k,1,2,Key.enter,l,1738003015.6153252,1738003015.703192,0.08786678314208984,0.7487390041351318,0.6414899826049805,117
Julia21k,1,3,.,Key.enter,1738003016.6258326,1738003016.7228303,0.09699773788452148,1.010507345199585,,118
Julia21k,1,3,t,.,1738003017.0910428,1738003017.2024765,0.11143374443054199,0.4652101993560791,0.3682124614715576,119
Julia21k,1,3,i,t,1738003017.2024765,1738003017.321936,0.11945939064025879,0.11143374443054199,0.0,120
Julia21k,1,3,e,i,1738003017.5100396,1738003017.6061447,0.09610509872436523,0.30756306648254395,0.18810367584228516,121
Julia21k,1,3,5,e,1738003018.274075,1738003018.3679287,0.09385371208190918,0.7640354633331299,0.6679303646087646,122
Julia21k,1,3,Key.shift,5,1738003018.6851914,1738003018.9283688,0.2431774139404297,0.411116361618042,0.3172626495361328,123
Julia21k,1,3,r,Key.shift,1738002941.612715,1738003018.9283688,77.31565380096436,-77.07247638702393,-77.31565380096436,124
Julia21k,1,3,o,r,1738003020.278547,1738003020.371528,0.09298086166381836,78.66583204269409,1.3501782417297363,125
Julia21k,1,3,a,o,1738003020.5351524,1738003020.6478868,0.11273431777954102,0.2566053867340088,0.16362452507019043,126
Julia21k,1,3,n,a,1738003020.699109,1738003020.8097055,0.1105964183807373,0.1639566421508789,0.05122232437133789,127
Julia21k,1,3,Key.enter,n,1738003022.2928905,1738003022.381909,0.08901834487915039,1.5937814712524414,1.483185052871704,128
Julia21k,1,3,.,Key.enter,1738003024.171594,1738003024.2839787,0.11238479614257812,1.8787033557891846,,129
Julia21k,1,3,t,.,1738003024.637988,1738003024.739449,0.10146093368530273,0.46639418601989746,0.35400938987731934,130
Julia21k,1,3,i,t,1738003024.8313797,1738003024.9292085,0.09782886505126953,0.1933915615081787,0.09193062782287598,131
Julia21k,1,3,e,i,1738003025.1187084,1738003025.2248127,0.10610437393188477,0.28732872009277344,0.1894998550415039,132
Julia21k,1,3,5,e,1738003026.3121252,1738003026.415765,0.10363984107971191,1.1934168338775635,1.0873124599456787,133
Julia21k,1,3,R,5,1738003018.8078308,1738003026.934925,8.127094268798828,-7.504294395446777,-7.607934236526489,134
Julia21k,1,3,Key.shift,R,1738003026.6063936,1738003026.9543328,0.34793925285339355,7.79856276512146,-0.32853150367736816,135
Julia21k,1,3,o,Key.shift,1738003027.8407986,1738003027.9564178,0.11561918258666992,1.2344050407409668,0.8864657878875732,136
Julia21k,1,3,a,o,1738003028.2132041,1738003028.3418834,0.1286792755126953,0.3724055290222168,0.2567863464355469,137
Julia21k,1,3,n,a,1738003028.5637805,1738003028.6630697,0.0992891788482666,0.35057640075683594,0.22189712524414062,138
Julia21k,1,3,l,n,1738003028.9307232,1738003029.0429525,0.1122293472290039,0.3669426441192627,0.2676534652709961,139
Julia21k,1,3,Key.enter,l,1738003029.2687938,1738003029.376021,0.10722708702087402,0.3380706310272217,0.22584128379821777,140
Julia21k,1,4,.,Key.enter,1738003030.9091933,1738003031.0073411,0.09814786911010742,1.64039945602417,,141
Julia21k,1,4,t,.,1738003031.4919083,1738003031.5852642,0.09335589408874512,0.5827150344848633,0.48456716537475586,142
Julia21k,1,4,i,t,1738003031.7450857,1738003031.8407593,0.0956735610961914,0.2531774044036865,0.1598215103149414,143
Julia21k,1,4,e,i,1738003032.5444305,1738003032.6300015,0.0855710506439209,0.7993447780609131,0.7036712169647217,144
Julia21k,1,4,5,e,1738003033.9332855,1738003034.0613704,0.12808489799499512,1.38885498046875,1.303283929824829,145
Julia21k,1,4,R,5,1738003034.9972794,1738003035.1277606,0.13048124313354492,1.0639939308166504,0.9359090328216553,146
Julia21k,1,4,Key.shift,R,1738003034.8599136,1738003035.1779692,0.3180556297302246,-0.13736581802368164,-0.26784706115722656,147
Julia21k,1,4,o,Key.shift,1738003035.6878386,1738003035.8148773,0.12703871726989746,0.8279249668121338,0.5098693370819092,148
Julia21k,1,4,a,o,1738003036.1851945,1738003036.2961438,0.11094927787780762,0.49735593795776367,0.3703172206878662,149
Julia21k,1,4,n,a,1738003036.324697,1738003036.4341307,0.10943365097045898,0.13950252532958984,0.028553247451782227,150
Julia21k,1,4,l,n,1738003036.6122634,1738003036.70013,0.08786654472351074,0.2875664234161377,0.1781327724456787,151
Julia21k,1,4,Key.enter,l,1738003037.4298103,1738003037.5348394,0.10502910614013672,0.8175468444824219,0.7296802997589111,152
Julia21k,1,5,.,Key.enter,1738003038.2966125,1738003038.3930898,0.09647727012634277,0.8668022155761719,,153
Julia21k,1,5,t,.,1738003038.6543868,1738003038.7606013,0.10621452331542969,0.3577742576599121,0.26129698753356934,154
Julia21k,1,5,i,t,1738003038.8380375,1738003038.975693,0.13765549659729004,0.18365073204040527,0.07743620872497559,155
Julia21k,1,5,e,i,1738003039.0532155,1738003039.1597214,0.1065058708190918,0.2151780128479004,0.07752251625061035,156
Julia21k,1,5,5,e,1738003039.9288266,1738003040.0260015,0.09717488288879395,0.8756110668182373,0.7691051959991455,157
Julia21k,1,5,R,5,1738003040.3611221,1738003040.481131,0.12000894546508789,0.432295560836792,0.33512067794799805,158
Julia21k,1,5,Key.shift,R,1738003040.1631355,1738003040.5056114,0.34247589111328125,-0.19798660278320312,-0.317995548248291,159
Julia21k,1,5,o,Key.shift,1738003040.9021363,1738003041.0068152,0.10467886924743652,0.7390007972717285,0.39652490615844727,160
Julia21k,1,5,a,o,1738003041.5336473,1738003041.6417902,0.10814285278320312,0.6315109729766846,0.526832103729248,161
Julia21k,1,5,n,a,1738003041.7696068,1738003041.8767312,0.10712432861328125,0.23595952987670898,0.12781667709350586,162
Julia21k,1,5,l,n,1738003042.0373442,1738003042.1258967,0.08855247497558594,0.26773738861083984,0.1606130599975586,163
Julia21k,1,5,Key.enter,l,1738003043.2908876,1738003043.3780456,0.0871579647064209,1.2535433769226074,1.1649909019470215,164
Julia21k,1,6,.,Key.enter,1738003045.2419393,1738003045.3376586,0.0957193374633789,1.9510517120361328,,165
Julia21k,1,6,t,.,1738003045.6253035,1738003045.727996,0.1026926040649414,0.383364200592041,0.2876448631286621,166
Julia21k,1,6,i,t,1738003045.751882,1738003045.8440557,0.09217357635498047,0.12657856941223145,0.02388596534729004,167
Julia21k,1,6,e,i,1738003046.096489,1738003046.223006,0.12651705741882324,0.344606876373291,0.25243330001831055,168
Julia21k,1,6,5,e,1738003047.0903666,1738003047.1986115,0.1082448959350586,0.993877649307251,0.8673605918884277,169
Julia21k,1,6,Key.shift,5,1738003047.40537,1738003047.652638,0.2472679615020752,0.3150033950805664,0.2067584991455078,170
Julia21k,1,6,r,Key.shift,1738003047.652638,1738003047.652638,0.0,0.2472679615020752,0.0,171
Julia21k,1,6,o,r,1738003048.1164176,1738003048.2270045,0.11058688163757324,0.4637796878814697,0.4637796878814697,172
Julia21k,1,6,a,o,1738003048.5663393,1738003048.6743703,0.10803103446960449,0.4499216079711914,0.33933472633361816,173
Julia21k,1,6,n,a,1738003048.8088295,1738003048.9049704,0.09614086151123047,0.24249029159545898,0.1344592571258545,174
Julia21k,1,6,l,n,1738003048.9950922,1738003049.09977,0.10467791557312012,0.1862626075744629,0.09012174606323242,175
Julia21k,1,6,Key.enter,l,1738003049.5062876,1738003049.5932956,0.08700799942016602,0.5111954212188721,0.40651750564575195,176
Julia21k,1,6,.,Key.enter,1738003052.2389348,1738003052.3360028,0.09706807136535645,2.732647180557251,,177
Julia21k,1,6,t,.,1738003053.036227,1738003053.148286,0.11205911636352539,0.7972922325134277,0.7002241611480713,178
Julia21k,1,6,i,t,1738003053.3433213,1738003053.4452193,0.1018979549407959,0.3070943355560303,0.19503521919250488,179
Julia21k,1,6,e,i,1738003053.6480482,1738003053.7574375,0.1093893051147461,0.30472683906555176,0.20282888412475586,180
Julia21k,1,6,5,e,1738003054.295823,1738003054.4036038,0.10778069496154785,0.6477749347686768,0.5383856296539307,181
Julia21k,1,6,R,5,1738003047.5442507,1738003055.169916,7.625665187835693,-6.751572370529175,-6.859353065490723,182
Julia21k,1,6,Key.shift,R,1738003054.8255916,1738003055.1961746,0.37058305740356445,7.281340837478638,-0.34432435035705566,183
Julia21k,1,6,o,Key.shift,1738003055.8526278,1738003055.9611642,0.1085364818572998,1.027036190032959,0.6564531326293945,184
Julia21k,1,6,a,o,1738003056.3214488,1738003056.4330528,0.11160397529602051,0.46882104873657227,0.36028456687927246,185
Julia21k,1,6,n,a,1738003056.6181908,1738003056.7216353,0.10344457626342773,0.29674196243286133,0.18513798713684082,186
Julia21k,1,6,l,n,1738003056.8234174,1738003056.9341316,0.11071419715881348,0.20522665977478027,0.10178208351135254,187
Julia21k,1,6,Key.enter,l,1738003057.141464,1738003057.2552063,0.11374235153198242,0.31804656982421875,0.20733237266540527,188
Julia21k,1,7,.,Key.enter,1738003058.5635128,1738003058.6606588,0.09714603424072266,1.422048807144165,,189
Julia21k,1,7,t,.,1738003059.0694458,1738003059.1830556,0.11360979080200195,0.5059330463409424,0.4087870121002197,190
Julia21k,1,7,i,t,1738003059.2302797,1738003059.3500218,0.11974215507507324,0.16083383560180664,0.04722404479980469,191
Julia21k,1,7,e,i,1738003059.578972,1738003059.6901655,0.11119341850280762,0.3486924171447754,0.22895026206970215,192
Julia21k,1,7,5,e,1738003060.474611,1738003060.5705366,0.09592556953430176,0.8956389427185059,0.7844455242156982,193
Julia21k,1,7,R,5,1738003061.029173,1738003061.1748054,0.14563250541687012,0.5545618534088135,0.4586362838745117,194
Julia21k,1,7,Key.shift,R,1738003060.826827,1738003061.2151484,0.3883213996887207,-0.2023458480834961,-0.3479783535003662,195
Julia21k,1,7,o,Key.shift,1738003061.9653504,1738003062.05969,0.09433960914611816,1.1385233402252197,0.750201940536499,196
Julia21k,1,7,a,o,1738003062.4898396,1738003062.6037207,0.11388111114501953,0.524489164352417,0.43014955520629883,197
Julia21k,1,7,n,a,1738003062.6212678,1738003062.7418888,0.1206209659576416,0.13142824172973633,0.017547130584716797,198
Julia21k,1,7,l,n,1738003062.9056058,1738003063.0057683,0.10016250610351562,0.28433799743652344,0.16371703147888184,199
Julia21k,1,7,Key.enter,l,1738003063.2690532,1738003063.3715613,0.1025080680847168,0.3634474277496338,0.26328492164611816,200
Julia21k,1,8,.,Key.enter,1738003064.4029334,1738003064.4930253,0.09009194374084473,1.1338801383972168,,201
Julia21k,1,8,t,.,1738003064.8380792,1738003064.9374852,0.09940600395202637,0.43514585494995117,0.34505391120910645,202
Julia21k,1,8,i,t,1738003064.9655528,1738003065.0842311,0.11867833137512207,0.1274735927581787,0.028067588806152344,203
Julia21k,1,8,e,i,1738003065.2687273,1738003065.362574,0.09384679794311523,0.3031744956970215,0.18449616432189941,204
Julia21k,1,8,5,e,1738003066.250923,1738003066.3333888,0.08246588706970215,0.9821956157684326,0.8883488178253174,205
Julia21k,1,8,R,5,1738003066.8879,1738003067.0361645,0.14826440811157227,0.6369771957397461,0.554511308670044,206
Julia21k,1,8,Key.shift,R,1738003066.6240957,1738003067.04154,0.41744422912597656,-0.26380443572998047,-0.41206884384155273,207
Julia21k,1,8,o,Key.shift,1738003068.102197,1738003068.211966,0.10976910591125488,1.4781012535095215,1.060657024383545,208
Julia21k,1,8,a,o,1738003068.633267,1738003068.7443922,0.11112523078918457,0.5310699939727783,0.42130088806152344,209
Julia21k,1,8,n,a,1738003068.7620275,1738003068.862463,0.10043549537658691,0.12876057624816895,0.017635345458984375,210
Julia21k,1,8,l,n,1738003068.9718094,1738003069.0654447,0.09363532066345215,0.20978188514709473,0.10934638977050781,211
Julia21k,1,8,Key.enter,l,1738003070.1921797,1738003070.2919629,0.09978318214416504,1.2203702926635742,1.126734972000122,212
Julia21k,1,9,.,Key.enter,1738003071.3327615,1738003071.4307625,0.09800100326538086,1.1405818462371826,,213
Julia21k,1,9,t,.,1738003071.6866145,1738003071.7843902,0.09777569770812988,0.3538529872894287,0.25585198402404785,214
Julia21k,1,9,i,t,1738003071.8277943,1738003071.9436097,0.11581540107727051,0.14117980003356934,0.04340410232543945,215
Julia21k,1,9,e,i,1738003072.1028898,1738003072.2005534,0.09766364097595215,0.27509546279907227,0.15928006172180176,216
Julia21k,1,9,5,e,1738003072.8921916,1738003072.9880009,0.0958092212677002,0.789301872253418,0.6916382312774658,217
Julia21k,1,9,Key.shift,5,1738003073.2571692,1738003073.507658,0.2504887580871582,0.3649775981903076,0.2691683769226074,218
Julia21k,1,9,r,Key.shift,1738003047.652638,1738003073.5235913,25.87095332145691,-25.604531288146973,-25.85502004623413,219
Julia21k,1,9,Key.enter,r,1738003074.9248154,1738003075.0200331,0.09521770477294922,27.27217745780945,1.401224136352539,220
Julia21k,1,9,.,Key.enter,1738003075.7863235,1738003075.897884,0.11156034469604492,0.8615081310272217,,221
Julia21k,1,9,t,.,1738003076.026745,1738003076.1288376,0.10209250450134277,0.24042153358459473,0.1288611888885498,222
Julia21k,1,9,i,t,1738003076.1691213,1738003076.2745738,0.1054525375366211,0.14237618446350098,0.0402836799621582,223
Julia21k,1,9,e,i,1738003076.6422234,1738003076.7213912,0.07916784286499023,0.4731020927429199,0.36764955520629883,224
Julia21k,1,9,5,e,1738003077.3075628,1738003077.432676,0.12511324882507324,0.665339469909668,0.5861716270446777,225
Julia21k,1,9,R,5,1738003073.3965518,1738003077.858384,4.461832046508789,-3.911010980606079,-4.036124229431152,226
Julia21k,1,9,Key.shift,R,1738003077.5671778,1738003077.9011042,0.3339264392852783,4.170625925064087,-0.29120612144470215,227
