User_ID,Session_ID,rep,Key_Pressed,Key_Pressed_Previous,Press_Time,Release_Time,Hold_Time,DD,UD,Characters_Count
Krystian21m,1,0,s,c,1738011450.3273964,1738011450.495567,0.16817069053649902,0.30040502548217773,0.14327383041381836,83
Krystian21m,1,0,v,s,1738011450.661014,1738011450.8687105,0.20769643783569336,0.3336176872253418,0.16544699668884277,84
Krystian21m,1,0,Key.space,v,1738011451.6047208,1738011451.8157663,0.211045503616333,0.943706750869751,0.7360103130340576,85
Krystian21m,1,0,Key.space,Key.space,1738011454.1787446,1738011454.389871,0.21112632751464844,2.574023723602295,2.362978219985962,86
Krystian21m,1,0,Key.enter,Key.space,1738011467.2142138,1738011467.3832788,0.16906499862670898,13.03546929359436,12.824342966079712,87
Krystian21m,1,0,.,Key.enter,1738011469.305664,1738011469.4198165,0.11415243148803711,2.0914502143859863,,88
Krystian21m,1,0,t,.,1738011469.6135993,1738011469.767642,0.15404272079467773,0.3079352378845215,0.19378280639648438,89
Krystian21m,1,0,i,t,1738011469.9689212,1738011470.1463253,0.17740416526794434,0.35532188415527344,0.2012791633605957,90
Krystian21m,1,0,e,i,1738011470.5417907,1738011470.7872875,0.2454967498779297,0.5728695392608643,0.3954653739929199,91
Krystian21m,1,0,5,e,1738011472.5295672,1738011472.66293,0.1333627700805664,1.987776517868042,1.7422797679901123,92
Krystian21m,1,0,R,5,1738011473.0533297,1738011473.2223692,0.16903948783874512,0.5237624645233154,0.390399694442749,93
Krystian21m,1,0,Key.shift_r,R,1738011472.7667673,1738011473.2475104,0.4807431697845459,-0.286562442779541,-0.45560193061828613,94
Krystian21m,1,0,o,Key.shift_r,1738011474.700832,1738011474.9239364,0.22310447692871094,1.9340646266937256,1.4533214569091797,95
Krystian21m,1,0,a,o,1738011475.4168944,1738011475.5865784,0.16968393325805664,0.7160625457763672,0.49295806884765625,96
Krystian21m,1,0,n,a,1738011475.7316825,1738011475.8894727,0.1577901840209961,0.3147881031036377,0.14510416984558105,97
Krystian21m,1,0,l,n,1738011477.0968716,1738011477.2107418,0.11387014389038086,1.3651890754699707,1.2073988914489746,98
Krystian21m,1,0,_,l,1738011478.239823,1738011478.4244123,0.18458914756774902,1.142951488494873,1.0290813446044922,99
Krystian21m,1,0,Key.shift_r,_,1738011477.418489,1738011478.4878914,1.0694024562835693,-0.8213341236114502,-1.0059232711791992,100
Krystian21m,1,0,k,Key.shift_r,1738011479.3255734,1738011479.5022163,0.17664289474487305,1.9070844650268555,0.8376820087432861,101
Krystian21m,1,0,e,k,1738011479.5422304,1738011479.6935017,0.15127134323120117,0.21665692329406738,0.040014028549194336,102
Krystian21m,1,0,y,e,1738011479.7133353,1738011479.8408713,0.12753605842590332,0.17110490798950195,0.01983356475830078,103
Krystian21m,1,0,s,y,1738011479.8567767,1738011480.0620112,0.20523452758789062,0.14344143867492676,0.015905380249023438,104
Krystian21m,1,0,t,s,1738011480.017062,1738011480.1386852,0.12162327766418457,0.16028523445129395,-0.04494929313659668,105
Krystian21m,1,0,r,t,1738011480.2200768,1738011480.380323,0.1602461338043213,0.20301485061645508,0.08139157295227051,106
Krystian21m,1,0,o,r,1738011480.3772907,1738011480.5400698,0.1627790927886963,0.15721392631530762,-0.003032207489013672,107
Krystian21m,1,0,k,o,1738011480.6246853,1738011480.783074,0.15838861465454102,0.24739456176757812,0.08461546897888184,108
Krystian21m,1,0,e,k,1738011480.913405,1738011481.119544,0.20613908767700195,0.28871965408325195,0.13033103942871094,109
Krystian21m,1,0,_,e,1738011481.897509,1738011482.0863419,0.18883275985717773,0.9841041564941406,0.7779650688171387,110
Krystian21m,1,0,Key.shift_r,_,1738011481.357196,1738011482.1513495,0.7941534519195557,-0.5403130054473877,-0.7291457653045654,111
Krystian21m,1,0,a,Key.shift_r,1738011482.71511,1738011482.905368,0.19025802612304688,1.3579139709472656,0.56376051902771,112
Krystian21m,1,0,g,a,1738011482.988539,1738011483.1409323,0.15239334106445312,0.27342891693115234,0.08317089080810547,113
Krystian21m,1,0,g,g,1738011483.2148187,1738011483.35947,0.14465117454528809,0.22627973556518555,0.07388639450073242,114
Krystian21m,1,0,r,g,1738011483.5152762,1738011483.7209935,0.2057173252105713,0.3004574775695801,0.155806303024292,115
Krystian21m,1,0,e,r,1738011483.6113336,1738011483.8139017,0.20256805419921875,0.09605741500854492,-0.10965991020202637,116
Krystian21m,1,0,g,e,1738011484.3369694,1738011484.4960878,0.1591184139251709,0.7256357669830322,0.5230677127838135,117
Krystian21m,1,0,a,g,1738011484.4960878,1738011484.703983,0.20789527893066406,0.1591184139251709,0.0,118
Krystian21m,1,0,t,a,1738011484.7917407,1738011485.0494845,0.25774383544921875,0.2956528663635254,0.08775758743286133,119
Krystian21m,1,0,e,t,1738011484.9060097,1738011485.108768,0.2027583122253418,0.11426901817321777,-0.14347481727600098,120
Krystian21m,1,0,d,e,1738011485.551313,1738011485.7742136,0.2229006290435791,0.6453032493591309,0.44254493713378906,121
Krystian21m,1,0,.,d,1738011486.407168,1738011486.5524542,0.14528632164001465,0.8558549880981445,0.6329543590545654,122
Krystian21m,1,0,c,.,1738011486.6551886,1738011486.8040736,0.14888501167297363,0.24802064895629883,0.10273432731628418,123
Krystian21m,1,0,s,c,1738011486.8935053,1738011487.0684803,0.17497491836547852,0.23831677436828613,0.0894317626953125,124
Krystian21m,1,0,v,s,1738011487.208883,1738011487.444014,0.23513102531433105,0.31537771224975586,0.14040279388427734,125
Krystian21m,1,0,.,v,1738011490.4024816,1738011490.5823107,0.17982912063598633,3.193598508834839,2.958467483520508,126
Krystian21m,1,0,t,.,1738011490.8825212,1738011491.098028,0.21550679206848145,0.4800395965576172,0.30021047592163086,127
Krystian21m,1,0,i,t,1738011491.2626953,1738011491.4506285,0.18793320655822754,0.3801741600036621,0.16466736793518066,128
Krystian21m,1,0,e,i,1738011491.575761,1738011491.807209,0.23144793510437012,0.313065767288208,0.12513256072998047,129
Krystian21m,1,0,5,e,1738011496.5935445,1738011496.7716422,0.17809772491455078,5.0177834033966064,4.786335468292236,130
Krystian21m,1,0,R,5,1738011497.099614,1738011497.290642,0.19102811813354492,0.5060694217681885,0.3279716968536377,131
Krystian21m,1,0,Key.shift_r,R,1738011496.9266472,1738011497.309267,0.38261985778808594,-0.17296671867370605,-0.363994836807251,132
Krystian21m,1,0,o,Key.shift_r,1738011497.4973261,1738011497.6810842,0.18375802040100098,0.5706789493560791,0.18805909156799316,133
Krystian21m,1,0,a,o,1738011497.8333058,1738011497.982938,0.14963221549987793,0.335979700088501,0.1522216796875,134
Krystian21m,1,0,n,a,1738011498.0728087,1738011498.2583218,0.18551301956176758,0.2395029067993164,0.08987069129943848,135
Krystian21m,1,0,l,n,1738011499.3542542,1738011499.494783,0.14052867889404297,1.2814455032348633,1.0959324836730957,136
Krystian21m,1,0,Key.shift,l,1738011499.619369,1738011499.9754198,0.3560507297515869,0.26511478424072266,0.12458610534667969,137
Krystian21m,1,0,-,Key.shift,1738011499.979694,1738011499.979694,0.0,0.3603248596191406,0.004274129867553711,138
Krystian21m,1,0,k,-,1738011500.725118,1738011500.8919327,0.16681480407714844,0.7454240322113037,0.7454240322113037,139
Krystian21m,1,0,e,k,1738011500.943611,1738011501.1111383,0.167527437210083,0.21849298477172852,0.05167818069458008,140
Krystian21m,1,0,y,e,1738011501.2318466,1738011501.343738,0.11189150810241699,0.2882356643676758,0.12070822715759277,141
Krystian21m,1,0,s,y,1738011501.3822968,1738011501.5837953,0.20149850845336914,0.1504502296447754,0.0385587215423584,142
Krystian21m,1,0,t,s,1738011501.6201305,1738011501.743249,0.12311840057373047,0.23783373832702637,0.03633522987365723,143
Krystian21m,1,0,r,t,1738011501.810678,1738011501.9809186,0.1702406406402588,0.19054746627807617,0.0674290657043457,144
Krystian21m,1,0,o,r,1738011501.9809186,1738011502.170655,0.18973636627197266,0.1702406406402588,0.0,145
Krystian21m,1,0,k,o,1738011502.2974327,1738011502.4640753,0.1666426658630371,0.3165140151977539,0.12677764892578125,146
Krystian21m,1,0,e,k,1738011502.5605905,1738011502.7771516,0.21656107902526855,0.26315784454345703,0.09651517868041992,147
Krystian21m,1,0,_,e,1738011499.8304443,1738011503.8185475,3.988103151321411,-2.7301461696624756,-2.946707248687744,148
Krystian21m,1,0,Key.shift,_,1738011503.1844535,1738011503.9148118,0.730358362197876,3.3540091514587402,-0.6340939998626709,149
Krystian21m,1,0,a,Key.shift,1738011504.208758,1738011504.3728178,0.16405963897705078,1.0243046283721924,0.2939462661743164,150
Krystian21m,1,0,g,a,1738011504.4779007,1738011504.6032443,0.12534356117248535,0.26914262771606445,0.10508298873901367,151
Krystian21m,1,0,g,g,1738011504.6589403,1738011504.8049643,0.14602398872375488,0.18103957176208496,0.05569601058959961,152
Krystian21m,1,0,r,g,1738011504.9912586,1738011505.1774561,0.18619751930236816,0.3323183059692383,0.1862943172454834,153
Krystian21m,1,0,e,r,1738011505.2069085,1738011505.3983767,0.1914682388305664,0.21564984321594238,0.02945232391357422,154
Krystian21m,1,0,g,e,1738011505.5563567,1738011505.6957164,0.139359712600708,0.34944820404052734,0.15797996520996094,155
Krystian21m,1,0,a,g,1738011505.7354183,1738011505.883911,0.14849257469177246,0.1790616512298584,0.03970193862915039,156
Krystian21m,1,0,t,a,1738011505.8995626,1738011506.173375,0.27381229400634766,0.16414427757263184,0.015651702880859375,157
Krystian21m,1,0,e,t,1738011506.0452573,1738011506.243604,0.19834661483764648,0.14569473266601562,-0.12811756134033203,158
Krystian21m,1,0,d,e,1738011506.5041,1738011506.7098954,0.2057952880859375,0.45884275436401367,0.2604961395263672,159
Krystian21m,1,0,.,d,1738011507.5967247,1738011507.7087343,0.11200952529907227,1.0926246643066406,0.8868293762207031,160
Krystian21m,1,0,c,.,1738011507.7840793,1738011507.9282358,0.14415645599365234,0.18735456466674805,0.07534503936767578,161
Krystian21m,1,0,s,c,1738011507.9596515,1738011508.1526365,0.19298505783081055,0.17557215690612793,0.031415700912475586,162
Krystian21m,1,0,v,s,1738011508.7892106,1738011508.9973056,0.20809507369995117,0.8295590877532959,0.6365740299224854,163
Krystian21m,1,0,.,v,1738011509.8459115,1738011509.9830399,0.13712835311889648,1.0567009449005127,0.8486058712005615,164
Krystian21m,1,0,t,.,1738011510.0354323,1738011510.1991565,0.16372418403625488,0.18952083587646484,0.05239248275756836,165
Krystian21m,1,0,i,t,1738011510.3115048,1738011510.464508,0.15300321578979492,0.27607250213623047,0.11234831809997559,166
Krystian21m,1,0,e,i,1738011510.9628305,1738011511.1553428,0.19251227378845215,0.6513257026672363,0.4983224868774414,167
Krystian21m,1,0,5,e,1738011511.7997696,1738011511.9111357,0.11136603355407715,0.8369390964508057,0.6444268226623535,168
Krystian21m,1,0,Key.shift_r,5,1738011512.0456827,1738011512.3797646,0.33408188819885254,0.24591302871704102,0.13454699516296387,169
Krystian21m,1,0,r,Key.shift_r,1738011512.395775,1738011512.395775,0.0,0.35009241104125977,0.016010522842407227,170
Krystian21m,1,0,o,r,1738011512.5057826,1738011512.665586,0.1598033905029297,0.11000752449035645,0.11000752449035645,171
Krystian21m,1,0,a,o,1738011512.6987762,1738011512.8569307,0.15815448760986328,0.1929936408996582,0.033190250396728516,172
Krystian21m,1,0,n,a,1738011512.932094,1738011513.0936728,0.16157865524291992,0.23331785202026367,0.07516336441040039,173
Krystian21m,1,0,l,n,1738011513.5348175,1738011513.7204902,0.18567276000976562,0.6027233600616455,0.4411447048187256,174
Krystian21m,1,0,_,l,1738011514.5074108,1738011514.6623862,0.15497541427612305,0.9725933074951172,0.7869205474853516,175
Krystian21m,1,0,Key.shift_r,_,1738011514.2161186,1738011514.7215536,0.5054349899291992,-0.2912921905517578,-0.44626760482788086,176
Krystian21m,1,0,k,Key.shift_r,1738011514.838673,1738011514.996165,0.15749192237854004,0.6225545406341553,0.11711955070495605,177
Krystian21m,1,0,e,k,1738011514.9620094,1738011515.1021526,0.14014315605163574,0.1233363151550293,-0.03415560722351074,178
Krystian21m,1,0,y,e,1738011515.1677501,1738011515.3141875,0.146437406539917,0.20574069023132324,0.0655975341796875,179
Krystian21m,1,0,s,y,1738011515.292172,1738011515.462183,0.17001104354858398,0.12442183494567871,-0.02201557159423828,180
Krystian21m,1,0,t,s,1738011515.4896617,1738011515.6061666,0.11650490760803223,0.19748973846435547,0.027478694915771484,181
Krystian21m,1,0,r,t,1738011512.395775,1738011515.8335118,3.437736749649048,-3.093886613845825,-3.2103915214538574,182
Krystian21m,1,0,o,r,1738011515.8019693,1738011515.9911835,0.18921422958374023,3.4061942100524902,-0.03154253959655762,183
Krystian21m,1,0,k,o,1738011515.96246,1738011516.1571066,0.19464659690856934,0.1604907512664795,-0.028723478317260742,184
Krystian21m,1,0,e,k,1738011517.1170473,1738011517.324554,0.20750665664672852,1.1545872688293457,0.9599406719207764,185
Krystian21m,1,0,_,e,1738011518.0451329,1738011518.2045686,0.15943574905395508,0.9280855655670166,0.7205789089202881,186
Krystian21m,1,0,Key.shift_r,_,1738011517.5879705,1738011518.2440908,0.6561203002929688,-0.45716238021850586,-0.6165981292724609,187
Krystian21m,1,0,a,Key.shift_r,1738011518.3523405,1738011518.4963863,0.14404582977294922,0.7643699645996094,0.10824966430664062,188
Krystian21m,1,0,g,a,1738011518.7178001,1738011518.7973254,0.07952523231506348,0.365459680557251,0.22141385078430176,189
Krystian21m,1,0,g,g,1738011518.8738825,1738011518.9796476,0.10576510429382324,0.1560823917388916,0.07655715942382812,190
Krystian21m,1,0,r,g,1738011519.2179167,1738011519.394021,0.17610430717468262,0.34403419494628906,0.23826909065246582,191
Krystian21m,1,0,e,r,1738011519.4307342,1738011519.5845025,0.15376830101013184,0.21281743049621582,0.0367131233215332,192
Krystian21m,1,0,g,e,1738011519.6488068,1738011519.8398664,0.19105958938598633,0.21807265281677246,0.06430435180664062,193
Krystian21m,1,0,a,g,1738011519.78555,1738011520.0376596,0.2521095275878906,0.13674330711364746,-0.05431628227233887,194
Krystian21m,1,0,t,a,1738011519.991967,1738011520.2593718,0.26740479469299316,0.20641684532165527,-0.04569268226623535,195
Krystian21m,1,0,e,t,1738011520.1023552,1738011520.2966902,0.1943349838256836,0.11038827896118164,-0.15701651573181152,196
Krystian21m,1,0,d,e,1738011520.430885,1738011520.6857314,0.25484633445739746,0.32852983474731445,0.13419485092163086,197
Krystian21m,1,0,a,d,1738011523.3422143,1738011523.5389426,0.19672822952270508,2.9113292694091797,2.6564829349517822,198
Krystian21m,1,0,g,a,1738011523.8454452,1738011524.0476677,0.20222258567810059,0.5032308101654053,0.3065025806427002,199
Krystian21m,1,0,g,g,1738011524.175299,1738011524.3357637,0.16046476364135742,0.32985377311706543,0.12763118743896484,200
Krystian21m,1,0,a,g,1738011524.4774182,1738011524.6611402,0.18372201919555664,0.30211925506591797,0.14165449142456055,201
Krystian21m,1,0,g,a,1738011524.799475,1738011524.955926,0.15645098686218262,0.32205677032470703,0.1383347511291504,202
Krystian21m,1,0,a,g,1738011524.935355,1738011525.1081905,0.1728355884552002,0.1358799934387207,-0.020570993423461914,203
Krystian21m,1,0,g,a,1738011525.0925624,1738011525.230585,0.13802266120910645,0.15720748901367188,-0.01562809944152832,204
Krystian21m,1,0,a,g,1738011525.196574,1738011525.3727489,0.17617487907409668,0.10401153564453125,-0.034011125564575195,205
Krystian21m,1,0,g,a,1738011525.321049,1738011525.4604435,0.13939452171325684,0.12447500228881836,-0.05169987678527832,206
Krystian21m,1,0,a,g,1738011525.4445076,1738011525.5699127,0.12540507316589355,0.1234586238861084,-0.015935897827148438,207
Krystian21m,1,0,g,a,1738011525.5366504,1738011525.6953185,0.15866804122924805,0.09214282035827637,-0.03326225280761719,208
Krystian21m,1,0,a,g,1738011525.66137,1738011525.8181791,0.15680909156799316,0.12471961975097656,-0.033948421478271484,209
Krystian21m,1,0,g,a,1738011525.754276,1738011525.9121227,0.15784668922424316,0.09290599822998047,-0.0639030933380127,210
Krystian21m,1,0,a,g,1738011525.8964627,1738011526.05105,0.1545872688293457,0.14218664169311523,-0.01566004753112793,211
Krystian21m,1,0,g,a,1738011525.982986,1738011526.1254208,0.14243483543395996,0.08652329444885254,-0.06806397438049316,212
Krystian21m,1,0,a,g,1738011526.0926092,1738011526.281629,0.18901991844177246,0.10962319374084473,-0.032811641693115234,213
Krystian21m,1,0,g,a,1738011526.2172763,1738011526.3764977,0.15922141075134277,0.12466716766357422,-0.06435275077819824,214
Krystian21m,1,0,a,g,1738011526.345173,1738011526.5197244,0.17455148696899414,0.12789654731750488,-0.03132486343383789,215
Krystian21m,1,0,g,a,1738011526.4561157,1738011526.6274035,0.17128777503967285,0.11094284057617188,-0.06360864639282227,216
Krystian21m,1,0,.,g,1738011530.188259,1738011530.3565793,0.1683204174041748,3.7321431636810303,3.5608553886413574,217
Krystian21m,1,0,t,.,1738011530.6756165,1738011530.861768,0.18615150451660156,0.48735761642456055,0.31903719902038574,218
Krystian21m,1,0,i,t,1738011530.9734342,1738011531.148797,0.17536282539367676,0.2978177070617676,0.11166620254516602,219
Krystian21m,1,0,e,i,1738011531.1751413,1738011531.3576686,0.1825273036956787,0.201707124710083,0.02634429931640625,220
Krystian21m,1,0,5,e,1738011532.4554913,1738011532.613664,0.158172607421875,1.2803499698638916,1.097822666168213,221
Krystian21m,1,0,Key.shift_r,5,1738011533.086104,1738011533.404139,0.3180351257324219,0.6306126117706299,0.4724400043487549,222
Krystian21m,1,0,t,Key.shift_r,1738011533.425491,1738011533.425491,0.0,0.3393871784210205,0.021352052688598633,223
